,doc_id,sentence_id,position,text,tokens,sentence_token_count
4457,tlg2062.tlg511,lagt_tlg2062.tlg511_416,416,"μᾶλλον δέ οὔτε ὑμῖν, οὔτε ἡμῖν ἐγκαλέσει τις,","[('μᾶλλον', 'μᾶλλον', 'ADV', {'div': '5'}, 0, 6), ('δέ', 'δέ', 'ADV', {'div': '5'}, 7, 9), ('οὔτε', 'οὔτε', 'CCONJ', {'div': '5'}, 10, 14), ('ὑμῖν', 'ὑμεῖς', 'PRON', {'div': '5'}, 15, 19), (',', ',', 'PUNCT', {'div': '5'}, 19, 20), ('οὔτε', 'οὔτε', 'CCONJ', {'div': '5'}, 21, 25), ('ἡμῖν', 'ἡμεῖς', 'PRON', {'div': '5'}, 26, 30), ('ἐγκαλέσει', 'ἐγκαλέω', 'VERB', {'div': '5'}, 31, 40), ('τις', 'τίς', 'ADJ', {'div': '5'}, 41, 44), (',', ',', 'PUNCT', {'div': '5'}, 44, 45)]",10
4458,tlg2062.tlg511,lagt_tlg2062.tlg511_417,417,"κἄν σφόδρα ἀναίσχυντος ᾖ, ἀλλ’ ἀποδέξονται πάντες,","[('κἄν', 'ἐάν', 'SCONJ', {'div': '5'}, 0, 3), ('σφόδρα', 'σφόδρα', 'ADV', {'div': '5'}, 4, 10), ('ἀναίσχυντος', 'ἀναίσχυντος', 'ADJ', {'div': '5'}, 11, 22), ('ᾖ', 'εἰμί', 'AUX', {'div': '5'}, 23, 24), (',', ',', 'PUNCT', {'div': '5'}, 24, 25), ('ἀλλ’', 'ἀλλ’', 'CCONJ', {'div': '5'}, 26, 30), ('ἀποδέξονται', 'ἀποδέξω', 'VERB', {'div': '5'}, 31, 42), ('πάντες', 'πᾶς', 'ADJ', {'div': '5'}, 43, 49), (',', ',', 'PUNCT', {'div': '5'}, 49, 50)]",9
4459,tlg2062.tlg511,lagt_tlg2062.tlg511_418,418,"καί θαυμάσονται τῆς κηδεμονίας ἡμᾶς, οὐχί οἱ ἐν τῇ πατρίδι τῇ ἡμετέρᾳ μόνον,","[('καί', 'καί', 'CCONJ', {'div': '5'}, 0, 3), ('θαυμάσονται', 'θαυμάζω', 'VERB', {'div': '5'}, 4, 15), ('τῆς', 'ὁ', 'DET', {'div': '5'}, 16, 19), ('κηδεμονίας', 'κηδεμονία', 'NOUN', {'div': '5'}, 20, 30), ('ἡμᾶς', 'ἡμεῖς', 'PRON', {'div': '5'}, 31, 35), (',', ',', 'PUNCT', {'div': '5'}, 35, 36), ('οὐχί', 'οὐχί', 'ADV', {'div': '5'}, 37, 41), ('οἱ', 'ὁ', 'DET', {'div': '5'}, 42, 44), ('ἐν', 'ἐν', 'ADP', {'div': '5'}, 45, 47), ('τῇ', 'ὁ', 'DET', {'div': '5'}, 48, 50), ('πατρίδι', 'πατρίς', 'NOUN', {'div': '5'}, 51, 58), ('τῇ', 'ὁ', 'DET', {'div': '5'}, 59, 61), ('ἡμετέρᾳ', 'ἡμέτερος', 'ADJ', {'div': '5'}, 62, 69), ('μόνον', 'μόνος', 'ADJ', {'div': '5'}, 70, 75), (',', ',', 'PUNCT', {'div': '5'}, 75, 76)]",15
4460,tlg2062.tlg511,lagt_tlg2062.tlg511_419,419,"ἀλλά καί οἱ τάς γείτονας πόλεις οἰκοῦντες,","[('ἀλλά', 'ἀλλά', 'CCONJ', {'div': '5'}, 0, 4), ('καί', 'καί', 'ADV', {'div': '5'}, 5, 8), ('οἱ', 'ὁ', 'DET', {'div': '5'}, 9, 11), ('τάς', 'ὁ', 'DET', {'div': '5'}, 12, 15), ('γείτονας', 'γείτων', 'ADJ', {'div': '5'}, 16, 24), ('πόλεις', 'πόλις', 'NOUN', {'div': '5'}, 25, 31), ('οἰκοῦντες', 'οἰκέω', 'VERB', {'div': '5'}, 32, 41), (',', ',', 'PUNCT', {'div': '5'}, 41, 42)]",8
4461,tlg2062.tlg511,lagt_tlg2062.tlg511_420,420,"ὅτι τοσαύτη παρ’ ἡμῖν ἀγάπης τυραννίς, τοσοῦτος φιλοστοργίας ζῆλος.","[('ὅτι', 'ὅτι', 'SCONJ', {'div': '5'}, 0, 3), ('τοσαύτη', 'τοσοῦτος', 'DET', {'div': '5'}, 4, 11), ('παρ’', 'παρ’', 'ADP', {'div': '5'}, 12, 16), ('ἡμῖν', 'ἡμεῖς', 'PRON', {'div': '5'}, 17, 21), ('ἀγάπης', 'ἀγάπη', 'NOUN', {'div': '5'}, 22, 28), ('τυραννίς', 'τυραννίς', 'NOUN', {'div': '5'}, 29, 37), (',', ',', 'PUNCT', {'div': '5'}, 37, 38), ('τοσοῦτος', 'τοσοῦτος', 'DET', {'div': '5'}, 39, 47), ('φιλοστοργίας', 'φιλοστοργία', 'NOUN', {'div': '5'}, 48, 60), ('ζῆλος', 'ζῆλος', 'NOUN', {'div': '5'}, 61, 66), ('.', '.', 'PUNCT', {'div': '5'}, 66, 67)]",11
4462,tlg2062.tlg511,lagt_tlg2062.tlg511_421,421,Ἀλλά τί λέγω τούς ἀνθρώπους;,"[('Ἀλλά', 'ἀλλά', 'CCONJ', {'div': '5'}, 0, 4), ('τί', 'τίς', 'PRON', {'div': '5'}, 5, 7), ('λέγω', 'λέγω', 'VERB', {'div': '5'}, 8, 12), ('τούς', 'ὁ', 'DET', {'div': '5'}, 13, 17), ('ἀνθρώπους', 'ἄνθρωπος', 'NOUN', {'div': '5'}, 18, 27), (';', ';', 'PUNCT', {'div': '5'}, 27, 28)]",6
4463,tlg2062.tlg511,lagt_tlg2062.tlg511_422,422,αὐτός ὁ τῶν ἀγγέλων ἡμᾶς ἀποδέξεται Δεσπότης.,"[('αὐτός', 'αὐτός', 'DET', {'div': '5'}, 0, 5), ('ὁ', 'ὁ', 'DET', {'div': '5'}, 6, 7), ('τῶν', 'ὁ', 'DET', {'div': '5'}, 8, 11), ('ἀγγέλων', 'ἄγγελος', 'NOUN', {'div': '5'}, 12, 19), ('ἡμᾶς', 'ἡμεῖς', 'PRON', {'div': '5'}, 20, 24), ('ἀποδέξεται', 'ἀποδέξετης', 'VERB', {'div': '5'}, 25, 35), ('Δεσπότης', 'δεσπότης', 'NOUN', {'div': '5'}, 36, 44), ('.', '.', 'PUNCT', {'div': '5'}, 44, 45)]",8
4464,tlg2062.tlg511,lagt_tlg2062.tlg511_423,423,"Εἰδότες οὖν τόν μισθόν, μή καταφρονήσωμεν τῆς θήρας,","[('Εἰδότες', 'εἰδότες', 'VERB', {'div': '5'}, 0, 7), ('οὖν', 'οὖν', 'ADV', {'div': '5'}, 8, 11), ('τόν', 'ὁ', 'DET', {'div': '5'}, 12, 15), ('μισθόν', 'μισθός', 'NOUN', {'div': '5'}, 16, 22), (',', ',', 'PUNCT', {'div': '5'}, 22, 23), ('μή', 'μή', 'ADV', {'div': '5'}, 24, 26), ('καταφρονήσωμεν', 'καταφρονήσωμεν', 'VERB', {'div': '5'}, 27, 41), ('τῆς', 'ὁ', 'DET', {'div': '5'}, 42, 45), ('θήρας', 'θήρα', 'NOUN', {'div': '5'}, 46, 51), (',', ',', 'PUNCT', {'div': '5'}, 51, 52)]",10
4465,tlg2062.tlg511,lagt_tlg2062.tlg511_424,424,"μηδέ ἐπανέλθωμεν μόνοι αὔριον,","[('μηδέ', 'μηδέ', 'CCONJ', {'div': '5'}, 0, 4), ('ἐπανέλθωμεν', 'ἐπανέρχομαι', 'VERB', {'div': '5'}, 5, 16), ('μόνοι', 'μόνος', 'ADJ', {'div': '5'}, 17, 22), ('αὔριον', 'αὔριον', 'ADV', {'div': '5'}, 23, 29), (',', ',', 'PUNCT', {'div': '5'}, 29, 30)]",5
4466,tlg2062.tlg511,lagt_tlg2062.tlg511_425,425,ἀλλ’ ἕκαστος τήν ἄγραν ἔχων μεθ’ ἑαυτοῦ οὕτω παραγενέσθω.,"[('ἀλλ’', 'ἀλλ’', 'CCONJ', {'div': '5'}, 0, 4), ('ἕκαστος', 'ἕκαστος', 'ADJ', {'div': '5'}, 5, 12), ('τήν', 'ὁ', 'DET', {'div': '5'}, 13, 16), ('ἄγραν', 'ἄγρα', 'NOUN', {'div': '5'}, 17, 22), ('ἔχων', 'ἔχω', 'VERB', {'div': '5'}, 23, 27), ('μεθ’', 'μεθ’', 'ADP', {'div': '5'}, 28, 32), ('ἑαυτοῦ', 'ἑαυτοῦ', 'PRON', {'div': '5'}, 33, 39), ('οὕτω', 'οὕτως', 'ADV', {'div': '5'}, 40, 44), ('παραγενέσθω', 'παραγενέω', 'VERB', {'div': '5'}, 45, 56), ('.', '.', 'PUNCT', {'div': '5'}, 56, 57)]",10
4467,tlg2062.tlg511,lagt_tlg2062.tlg511_426,426,"Ἄν τήν ὥραν ἐκείνην παραγένῃ μόνον,","[('Ἄν', 'ἀνά', 'SCONJ', {'div': '5'}, 0, 2), ('τήν', 'ὁ', 'DET', {'div': '5'}, 3, 6), ('ὥραν', 'ὥρα', 'NOUN', {'div': '5'}, 7, 11), ('ἐκείνην', 'ἐκεῖνος', 'DET', {'div': '5'}, 12, 19), ('παραγένῃ', 'παραγένω', 'VERB', {'div': '5'}, 20, 28), ('μόνον', 'μόνος', 'ADJ', {'div': '5'}, 29, 34), (',', ',', 'PUNCT', {'div': '5'}, 34, 35)]",7
4468,tlg2062.tlg511,lagt_tlg2062.tlg511_427,427,"καθ’ ἥν τῆς οἰκίας ἐξιών ἅπτεται τῆς ὁδοῦ,","[('καθ’', 'καθ’', 'ADP', {'div': '5'}, 0, 4), ('ἥν', 'ὅς', 'PRON', {'div': '5'}, 5, 7), ('τῆς', 'ὁ', 'DET', {'div': '5'}, 8, 11), ('οἰκίας', 'οἰκία', 'NOUN', {'div': '5'}, 12, 18), ('ἐξιών', 'ἔξειμι', 'VERB', {'div': '5'}, 19, 24), ('ἅπτεται', 'ἅπτω', 'VERB', {'div': '5'}, 25, 32), ('τῆς', 'ὁ', 'DET', {'div': '5'}, 33, 36), ('ὁδοῦ', 'ὁδός', 'NOUN', {'div': '5'}, 37, 41), (',', ',', 'PUNCT', {'div': '5'}, 41, 42)]",9
4469,tlg2062.tlg511,lagt_tlg2062.tlg511_428,428,"καί μεταστήσῃς αὐτόν πρός τήν ἐνταῦθα ἄφιξιν, οὐδεμία λοιπόν ἔσται δυσκολία,","[('καί', 'καί', 'CCONJ', {'div': '5'}, 0, 3), ('μεταστήσῃς', 'μεταστήζω', 'VERB', {'div': '5'}, 4, 14), ('αὐτόν', 'αὐτός', 'PRON', {'div': '5'}, 15, 20), ('πρός', 'πρός', 'ADP', {'div': '5'}, 21, 25), ('τήν', 'ὁ', 'DET', {'div': '5'}, 26, 29), ('ἐνταῦθα', 'ἐνταῦθα', 'ADV', {'div': '5'}, 30, 37), ('ἄφιξιν', 'ἄφιξις', 'NOUN', {'div': '5'}, 38, 44), (',', ',', 'PUNCT', {'div': '5'}, 44, 45), ('οὐδεμία', 'οὐδείς', 'DET', {'div': '5'}, 46, 53), ('λοιπόν', 'λοιπός', 'ADJ', {'div': '5'}, 54, 60), ('ἔσται', 'εἰμί', 'AUX', {'div': '5'}, 61, 66), ('δυσκολία', 'δυσκολία', 'NOUN', {'div': '5'}, 67, 75), (',', ',', 'PUNCT', {'div': '5'}, 75, 76)]",13
4470,tlg2062.tlg511,lagt_tlg2062.tlg511_429,429,"ἀλλά τοῦ καιροῦ παρελθόντος πολλήν εἴσεταί σοι κἀκεῖνος τήν χάριν,","[('ἀλλά', 'ἀλλά', 'CCONJ', {'div': '5'}, 0, 4), ('τοῦ', 'ὁ', 'DET', {'div': '5'}, 5, 8), ('καιροῦ', 'καιρός', 'NOUN', {'div': '5'}, 9, 15), ('παρελθόντος', 'παρέρχομαι', 'VERB', {'div': '5'}, 16, 27), ('πολλήν', 'πολύς', 'ADJ', {'div': '5'}, 28, 34), ('εἴσεταί', 'οἶδα', 'VERB', {'div': '5'}, 35, 42), ('σοι', 'σύ', 'PRON', {'div': '5'}, 43, 46), ('κἀκεῖνος', 'ἐκεῖνος', 'ADJ', {'div': '5'}, 47, 55), ('τήν', 'ὁ', 'DET', {'div': '5'}, 56, 59), ('χάριν', 'χάρις', 'NOUN', {'div': '5'}, 60, 65), (',', ',', 'PUNCT', {'div': '5'}, 65, 66)]",11
4471,tlg2062.tlg511,lagt_tlg2062.tlg511_430,430,"καί οἱ ἄλλοι πάντες ἐπαινέσουσιν ὑμᾶς, καί θαυμάσουσι.","[('καί', 'καί', 'CCONJ', {'div': '5'}, 0, 3), ('οἱ', 'ὁ', 'DET', {'div': '5'}, 4, 6), ('ἄλλοι', 'ἄλλος', 'ADJ', {'div': '5'}, 7, 12), ('πάντες', 'πᾶς', 'DET', {'div': '5'}, 13, 19), ('ἐπαινέσουσιν', 'ἐπαινέσω', 'VERB', {'div': '5'}, 20, 32), ('ὑμᾶς', 'ὑμεῖς', 'PRON', {'div': '5'}, 33, 37), (',', ',', 'PUNCT', {'div': '5'}, 37, 38), ('καί', 'καί', 'CCONJ', {'div': '5'}, 39, 42), ('θαυμάσουσι', 'θαυμάσω', 'VERB', {'div': '5'}, 43, 53), ('.', '.', 'PUNCT', {'div': '5'}, 53, 54)]",10
4472,tlg2062.tlg511,lagt_tlg2062.tlg511_431,431,"καί ὅ πάντων μεῖζόν ἐστιν, ὁ τῶν οὐρανῶν Δεσπότης πολλούς ὑμῖν ὑπέρ τούτων παρασχήσει τούς μισθούς,","[('καί', 'καί', 'CCONJ', {'div': '5'}, 0, 3), ('ὅ', 'ὅς', 'PRON', {'div': '5'}, 4, 5), ('πάντων', 'πᾶς', 'ADJ', {'div': '5'}, 6, 12), ('μεῖζόν', 'μέγας', 'ADJ', {'div': '5'}, 13, 19), ('ἐστιν', 'εἰμί', 'AUX', {'div': '5'}, 20, 25), (',', ',', 'PUNCT', {'div': '5'}, 25, 26), ('ὁ', 'ὁ', 'DET', {'div': '5'}, 27, 28), ('τῶν', 'ὁ', 'DET', {'div': '5'}, 29, 32), ('οὐρανῶν', 'οὐρανός', 'NOUN', {'div': '5'}, 33, 40), ('Δεσπότης', 'δεσπότης', 'NOUN', {'div': '5'}, 41, 49), ('πολλούς', 'πολύς', 'ADJ', {'div': '5'}, 50, 57), ('ὑμῖν', 'ὑμεῖς', 'PRON', {'div': '5'}, 58, 62), ('ὑπέρ', 'ὑπέρ', 'ADP', {'div': '5'}, 63, 67), ('τούτων', 'οὗτος', 'ADJ', {'div': '5'}, 68, 74), ('παρασχήσει', 'παρασχέω', 'VERB', {'div': '5'}, 75, 85), ('τούς', 'ὁ', 'DET', {'div': '5'}, 86, 90), ('μισθούς', 'μισθός', 'NOUN', {'div': '5'}, 91, 98), (',', ',', 'PUNCT', {'div': '5'}, 98, 99)]",18
4473,tlg2062.tlg511,lagt_tlg2062.tlg511_432,432,καί τήν ἐμπορίαν ταύτην καί τόν ἔπαινον πλεονάσει.,"[('καί', 'καί', 'CCONJ', {'div': '5'}, 0, 3), ('τήν', 'ὁ', 'DET', {'div': '5'}, 4, 7), ('ἐμπορίαν', 'ἐμπορία', 'NOUN', {'div': '5'}, 8, 16), ('ταύτην', 'οὗτος', 'DET', {'div': '5'}, 17, 23), ('καί', 'καί', 'CCONJ', {'div': '5'}, 24, 27), ('τόν', 'ὁ', 'DET', {'div': '5'}, 28, 31), ('ἔπαινον', 'ἔπαινος', 'NOUN', {'div': '5'}, 32, 39), ('πλεονάσει', 'πλεονάζω', 'VERB', {'div': '5'}, 40, 49), ('.', '.', 'PUNCT', {'div': '5'}, 49, 50)]",9
4474,tlg2062.tlg511,lagt_tlg2062.tlg511_433,433,"Ἐννοοῦντες τοίνυν τό κέρδος τό ἐκεῖθεν ἡμῖν προσγινόμενον,","[('Ἐννοοῦντες', 'ἐννοοῦντες', 'VERB', {'div': '5'}, 0, 10), ('τοίνυν', 'τοίνυν', 'ADV', {'div': '5'}, 11, 17), ('τό', 'ὁ', 'DET', {'div': '5'}, 18, 20), ('κέρδος', 'κέρδος', 'NOUN', {'div': '5'}, 21, 27), ('τό', 'ὁ', 'DET', {'div': '5'}, 28, 30), ('ἐκεῖθεν', 'ἐκεῖθεν', 'ADV', {'div': '5'}, 31, 38), ('ἡμῖν', 'ἡμεῖς', 'PRON', {'div': '5'}, 39, 43), ('προσγινόμενον', 'προσγίγνομαι', 'VERB', {'div': '5'}, 44, 57), (',', ',', 'PUNCT', {'div': '5'}, 57, 58)]",9
4475,tlg2062.tlg511,lagt_tlg2062.tlg511_434,434,"πρό τῆς πόλεως ἐκχυθέντες ἅπαντες,","[('πρό', 'πρό', 'ADP', {'div': '5'}, 0, 3), ('τῆς', 'ὁ', 'DET', {'div': '5'}, 4, 7), ('πόλεως', 'πόλις', 'NOUN', {'div': '5'}, 8, 14), ('ἐκχυθέντες', 'ἐκχέω', 'VERB', {'div': '5'}, 15, 25), ('ἅπαντες', 'ἅπας', 'ADJ', {'div': '5'}, 26, 33), (',', ',', 'PUNCT', {'div': '5'}, 33, 34)]",6
4476,tlg2062.tlg511,lagt_tlg2062.tlg511_435,435,"καί συλλαβόντες τούς ἡμετέρους ἀδελφούς ἐπαναγάγωμεν ἐνταῦθα,","[('καί', 'καί', 'CCONJ', {'div': '5'}, 0, 3), ('συλλαβόντες', 'συλλαμβάνω', 'VERB', {'div': '5'}, 4, 15), ('τούς', 'ὁ', 'DET', {'div': '5'}, 16, 20), ('ἡμετέρους', 'ἡμέτερος', 'ADJ', {'div': '5'}, 21, 30), ('ἀδελφούς', 'ἀδελφός', 'NOUN', {'div': '5'}, 31, 39), ('ἐπαναγάγωμεν', 'ἐπαναγάγωμεν', 'VERB', {'div': '5'}, 40, 52), ('ἐνταῦθα', 'ἐνταῦθα', 'ADV', {'div': '5'}, 53, 60), (',', ',', 'PUNCT', {'div': '5'}, 60, 61)]",8
4477,tlg2062.tlg511,lagt_tlg2062.tlg511_436,436,ἵνα καί αὔριον.,"[('ἵνα', 'ἵνα', 'SCONJ', {'div': '5'}, 0, 3), ('καί', 'καί', 'ADV', {'div': '5'}, 4, 7), ('αὔριον', 'αὔριον', 'ADV', {'div': '5'}, 8, 14), ('.', '.', 'PUNCT', {'div': '5'}, 14, 15)]",4
4478,tlg2062.tlg511,lagt_tlg2062.tlg511_437,437,"ἡμῖν πλῆρες τό θέατρον γένηται,","[('ἡμῖν', 'ἡμεῖς', 'PRON', {'div': '5'}, 0, 4), ('πλῆρες', 'πλήρης', 'ADJ', {'div': '5'}, 5, 11), ('τό', 'ὁ', 'DET', {'div': '5'}, 12, 14), ('θέατρον', 'θέατρον', 'NOUN', {'div': '5'}, 15, 22), ('γένηται', 'γίγνομαι', 'VERB', {'div': '5'}, 23, 30), (',', ',', 'PUNCT', {'div': '5'}, 30, 31)]",6
4479,tlg2062.tlg511,lagt_tlg2062.tlg511_438,438,καί οὕτω ἀπηρτισμένη ἡ πανήγυρις.,"[('καί', 'καί', 'CCONJ', {'div': '5'}, 0, 3), ('οὕτω', 'οὕτως', 'ADV', {'div': '5'}, 4, 8), ('ἀπηρτισμένη', 'ἀπηρτισμένη', 'VERB', {'div': '5'}, 9, 20), ('ἡ', 'ὁ', 'DET', {'div': '5'}, 21, 22), ('πανήγυρις', 'πανήγυρις', 'NOUN', {'div': '5'}, 23, 32), ('.', '.', 'PUNCT', {'div': '5'}, 32, 33)]",6
4480,tlg2062.tlg511,lagt_tlg2062.tlg511_439,439,ἵν’ ὑπέρ τῆς ἐνταῦθα σπουδῆς εἰς τάς αἰωνίους ἡμᾶς δέξηται σκηνάς ὁ ἅγιος μάρτυς μετά παῤῥησίας πολλῆς.,"[('ἵν', 'ἵν', 'SCONJ', {'div': '5'}, 0, 2), ('’', '’', 'CCONJ', {'div': '5'}, 2, 3), ('ὑπέρ', 'ὑπέρ', 'ADP', {'div': '5'}, 4, 8), ('τῆς', 'ὁ', 'DET', {'div': '5'}, 9, 12), ('ἐνταῦθα', 'ἐνταῦθα', 'ADV', {'div': '5'}, 13, 20), ('σπουδῆς', 'σπουδή', 'NOUN', {'div': '5'}, 21, 28), ('εἰς', 'εἰς', 'ADP', {'div': '5'}, 29, 32), ('τάς', 'ὁ', 'DET', {'div': '5'}, 33, 36), ('αἰωνίους', 'αἰωνίοος', 'ADJ', {'div': '5'}, 37, 45), ('ἡμᾶς', 'ἡμεῖς', 'PRON', {'div': '5'}, 46, 50), ('δέξηται', 'δέχομαι', 'VERB', {'div': '5'}, 51, 58), ('σκηνάς', 'σκηνή', 'NOUN', {'div': '5'}, 59, 65), ('ὁ', 'ὁ', 'DET', {'div': '5'}, 66, 67), ('ἅγιος', 'ἅγιος', 'ADJ', {'div': '5'}, 68, 73), ('μάρτυς', 'μάρτυς', 'NOUN', {'div': '5'}, 74, 80), ('μετά', 'μετά', 'ADP', {'div': '5'}, 81, 85), ('παῤῥησίας', 'παῤῥησία', 'NOUN', {'div': '5'}, 86, 95), ('πολλῆς', 'πολύς', 'ADJ', {'div': '5'}, 96, 102), ('.', '.', 'PUNCT', {'div': '5'}, 102, 103)]",19
4481,tlg2062.tlg511,lagt_tlg2062.tlg511_440,440,"ἧς γένοιτο πάντας ἡμᾶς ἐπιτυχεῖν,","[('ἧς', 'ὅς', 'PRON', {'div': '5'}, 0, 2), ('γένοιτο', 'γίγνομαι', 'VERB', {'div': '5'}, 3, 10), ('πάντας', 'πᾶς', 'DET', {'div': '5'}, 11, 17), ('ἡμᾶς', 'ἡμεῖς', 'PRON', {'div': '5'}, 18, 22), ('ἐπιτυχεῖν', 'ἐπιτυγχάνω', 'VERB', {'div': '5'}, 23, 32), (',', ',', 'PUNCT', {'div': '5'}, 32, 33)]",6
4482,tlg2062.tlg511,lagt_tlg2062.tlg511_441,441,"χάριτι καί φιλανθρωπίᾳ τοῦ Κυρίου ἡμῶν Ἰησοῦ Χριστοῦ,","[('χάριτι', 'χάρις', 'NOUN', {'div': '5'}, 0, 6), ('καί', 'καί', 'CCONJ', {'div': '5'}, 7, 10), ('φιλανθρωπίᾳ', 'φιλανθρωπία', 'NOUN', {'div': '5'}, 11, 22), ('τοῦ', 'ὁ', 'DET', {'div': '5'}, 23, 26), ('Κυρίου', 'κύριος', 'NOUN', {'div': '5'}, 27, 33), ('ἡμῶν', 'ἡμεῖς', 'PRON', {'div': '5'}, 34, 38), ('Ἰησοῦ', 'ἰησοῦς', 'PROPN', {'div': '5'}, 39, 44), ('Χριστοῦ', 'χριστός', 'PROPN', {'div': '5'}, 45, 52), (',', ',', 'PUNCT', {'div': '5'}, 52, 53)]",9
4483,tlg2062.tlg511,lagt_tlg2062.tlg511_442,442,"δι’ οὗ καί μεθ’ οὗ τῷ Πατρί ἡ δόξα,","[('δι’', 'δι’', 'ADP', {'div': '5'}, 0, 3), ('οὗ', 'ὅς', 'PRON', {'div': '5'}, 4, 6), ('καί', 'καί', 'CCONJ', {'div': '5'}, 7, 10), ('μεθ’', 'μεθ’', 'ADP', {'div': '5'}, 11, 15), ('οὗ', 'ὅς', 'PRON', {'div': '5'}, 16, 18), ('τῷ', 'ὁ', 'DET', {'div': '5'}, 19, 21), ('Πατρί', 'πατήρ', 'NOUN', {'div': '5'}, 22, 27), ('ἡ', 'ὁ', 'DET', {'div': '5'}, 28, 29), ('δόξα', 'δόξα', 'NOUN', {'div': '5'}, 30, 34), (',', ',', 'PUNCT', {'div': '5'}, 34, 35)]",10
4484,tlg2062.tlg511,lagt_tlg2062.tlg511_443,443,"ἅμα τῷ ἁγίῳ καί ζωοποιῷ Πνεύματι, νῦν καί ἀεί,","[('ἅμα', 'ἅμα', 'ADP', {'div': '5'}, 0, 3), ('τῷ', 'ὁ', 'DET', {'div': '5'}, 4, 6), ('ἁγίῳ', 'ἅγιος', 'ADJ', {'div': '5'}, 7, 11), ('καί', 'καί', 'CCONJ', {'div': '5'}, 12, 15), ('ζωοποιῷ', 'ζωοποιός', 'ADJ', {'div': '5'}, 16, 23), ('Πνεύματι', 'πνεῦμα', 'NOUN', {'div': '5'}, 24, 32), (',', ',', 'PUNCT', {'div': '5'}, 32, 33), ('νῦν', 'νῦν', 'ADV', {'div': '5'}, 34, 37), ('καί', 'καί', 'CCONJ', {'div': '5'}, 38, 41), ('ἀεί', 'ἀεί', 'ADV', {'div': '5'}, 42, 45), (',', ',', 'PUNCT', {'div': '5'}, 45, 46)]",11
4485,tlg2062.tlg511,lagt_tlg2062.tlg511_444,444,καί εἰς τούς αἰῶνας τῶν αἰώνων.,"[('καί', 'καί', 'CCONJ', {'div': '5'}, 0, 3), ('εἰς', 'εἰς', 'ADP', {'div': '5'}, 4, 7), ('τούς', 'ὁ', 'DET', {'div': '5'}, 8, 12), ('αἰῶνας', 'αἰών', 'NOUN', {'div': '5'}, 13, 19), ('τῶν', 'ὁ', 'DET', {'div': '5'}, 20, 23), ('αἰώνων', 'αἰών', 'NOUN', {'div': '5'}, 24, 30), ('.', '.', 'PUNCT', {'div': '5'}, 30, 31)]",7
4486,tlg2062.tlg511,lagt_tlg2062.tlg511_445,445,Ἀμήν.,"[('Ἀμήν', 'ἀμήν', 'INTJ', {'div': '5'}, 0, 4), ('.', '.', 'PUNCT', {'div': '5'}, 4, 5)]",2
4487,tlg2798.tlg005,lagt_tlg2798.tlg005_0,0,Τίς ὁ θεῖος γνόφος.,"[('Τίς', 'τίς', 'PRON', {'div': '1.0'}, 0, 3), ('ὁ', 'ὁ', 'DET', {'div': '1.0'}, 4, 5), ('θεῖος', 'θεῖος', 'ADJ', {'div': '1.0'}, 6, 11), ('γνόφος', 'γνόφος', 'NOUN', {'div': '1.0'}, 12, 18), ('.', '.', 'PUNCT', {'div': '1.0'}, 18, 19)]",5
4488,tlg2798.tlg005,lagt_tlg2798.tlg005_1,1,"Τριάς ὑπερούσιε, καί ὑπέρθεε,","[('Τριάς', 'τριάς', 'NOUN', {'div': '1.1'}, 0, 5), ('ὑπερούσιε', 'ὑπερούσιος', 'ADJ', {'div': '1.1'}, 6, 15), (',', ',', 'PUNCT', {'div': '1.1'}, 15, 16), ('καί', 'καί', 'CCONJ', {'div': '1.1'}, 17, 20), ('ὑπέρθεε', 'ὑπέρθεε', 'ADJ', {'div': '1.1'}, 21, 28), (',', ',', 'PUNCT', {'div': '1.1'}, 28, 29)]",6
4489,tlg2798.tlg005,lagt_tlg2798.tlg005_2,2,"καί ὑπεράγαθε, τῆς Χριστιανῶν ἔφορε θεοσοφίας, ἴθυνον ἡμᾶς ἐπί τήν τῶν μυστικῶν λογίων ὑπεράγνωστον,","[('καί', 'καί', 'CCONJ', {'div': '1.1'}, 0, 3), ('ὑπεράγαθε', 'ὑπεράγαθε', 'ADJ', {'div': '1.1'}, 4, 13), (',', ',', 'PUNCT', {'div': '1.1'}, 13, 14), ('τῆς', 'ὁ', 'DET', {'div': '1.1'}, 15, 18), ('Χριστιανῶν', 'χριστιανός', 'ADJ', {'div': '1.1'}, 19, 29), ('ἔφορε', 'φορέω', 'NOUN', {'div': '1.1'}, 30, 35), ('θεοσοφίας', 'θεοσοφία', 'NOUN', {'div': '1.1'}, 36, 45), (',', ',', 'PUNCT', {'div': '1.1'}, 45, 46), ('ἴθυνον', 'ἰθύνω', 'VERB', {'div': '1.1'}, 47, 53), ('ἡμᾶς', 'ἡμεῖς', 'PRON', {'div': '1.1'}, 54, 58), ('ἐπί', 'ἐπί', 'ADP', {'div': '1.1'}, 59, 62), ('τήν', 'ὁ', 'DET', {'div': '1.1'}, 63, 66), ('τῶν', 'ὁ', 'DET', {'div': '1.1'}, 67, 70), ('μυστικῶν', 'μυστικός', 'ADJ', {'div': '1.1'}, 71, 79), ('λογίων', 'λόγιον', 'NOUN', {'div': '1.1'}, 80, 86), ('ὑπεράγνωστον', 'ὑπεράγνωστος', 'ADJ', {'div': '1.1'}, 87, 99), (',', ',', 'PUNCT', {'div': '1.1'}, 99, 100)]",17
